study,trial,position,system,seconds,checksum,metrics,validation,load1_before,load1_after
mobilenetv2,13,0,onnxruntime,0.008388489,9e4733fdb6a536c4,{},"[0;93m2026-09-14 08:01:50.146835483 [W:onnxruntime:Default, device_discovery.cc:133 GetPciBusId] Skipping pci_bus_id for PCI path at ""/sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0004:00/MSFT1000:00/5620e0c7-8062-4dce-aeb7-520c7ef76171"" because filename ""5620e0c7-8062-4dce-aeb7-520c7ef76171"" did not match expected pattern of [0-9a-f]+:[0-9a-f]+:[0-9a-f]+[.][0-9a-f]+[m | max_abs_error=0",1.214844,1.214844
mobilenetv2,13,1,joggle,0.139548263,037ae8c64f031b9c,{},"output,0,elements,1000,max_abs_error,2.193450927734375e-05",1.214844,1.214844
mobilenetv2,14,0,onnxruntime,0.008418794,9e4733fdb6a536c4,{},"[0;93m2026-09-14 08:01:50.893288575 [W:onnxruntime:Default, device_discovery.cc:133 GetPciBusId] Skipping pci_bus_id for PCI path at ""/sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0004:00/MSFT1000:00/5620e0c7-8062-4dce-aeb7-520c7ef76171"" because filename ""5620e0c7-8062-4dce-aeb7-520c7ef76171"" did not match expected pattern of [0-9a-f]+:[0-9a-f]+:[0-9a-f]+[.][0-9a-f]+[m | max_abs_error=0",1.214844,1.214844
mobilenetv2,14,1,joggle,0.139761569,037ae8c64f031b9c,{},"output,0,elements,1000,max_abs_error,2.193450927734375e-05",1.214844,1.214844
mobilenetv2,15,0,joggle,0.139742952,037ae8c64f031b9c,{},"output,0,elements,1000,max_abs_error,2.193450927734375e-05",1.214844,1.214844
mobilenetv2,15,1,onnxruntime,0.008359977,9e4733fdb6a536c4,{},"[0;93m2026-09-14 08:01:52.204729939 [W:onnxruntime:Default, device_discovery.cc:133 GetPciBusId] Skipping pci_bus_id for PCI path at ""/sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0004:00/MSFT1000:00/5620e0c7-8062-4dce-aeb7-520c7ef76171"" because filename ""5620e0c7-8062-4dce-aeb7-520c7ef76171"" did not match expected pattern of [0-9a-f]+:[0-9a-f]+:[0-9a-f]+[.][0-9a-f]+[m | max_abs_error=0",1.214844,1.214844
mobilenetv2,16,0,joggle,0.139613399,037ae8c64f031b9c,{},"output,0,elements,1000,max_abs_error,2.193450927734375e-05",1.214844,1.214844
mobilenetv2,16,1,onnxruntime,0.008402531,9e4733fdb6a536c4,{},"[0;93m2026-09-14 08:01:52.956722809 [W:onnxruntime:Default, device_discovery.cc:133 GetPciBusId] Skipping pci_bus_id for PCI path at ""/sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0004:00/MSFT1000:00/5620e0c7-8062-4dce-aeb7-520c7ef76171"" because filename ""5620e0c7-8062-4dce-aeb7-520c7ef76171"" did not match expected pattern of [0-9a-f]+:[0-9a-f]+:[0-9a-f]+[.][0-9a-f]+[m | max_abs_error=0",1.214844,1.214844
mobilenetv2,17,0,onnxruntime,0.008389511,9e4733fdb6a536c4,{},"[0;93m2026-09-14 08:01:53.141928404 [W:onnxruntime:Default, device_discovery.cc:133 GetPciBusId] Skipping pci_bus_id for PCI path at ""/sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0004:00/MSFT1000:00/5620e0c7-8062-4dce-aeb7-520c7ef76171"" because filename ""5620e0c7-8062-4dce-aeb7-520c7ef76171"" did not match expected pattern of [0-9a-f]+:[0-9a-f]+:[0-9a-f]+[.][0-9a-f]+[m | max_abs_error=0",1.214844,1.214844
mobilenetv2,17,1,joggle,0.139520471,037ae8c64f031b9c,{},"output,0,elements,1000,max_abs_error,2.193450927734375e-05",1.214844,1.214844
mobilenetv2,18,0,onnxruntime,0.008420167,9e4733fdb6a536c4,{},"[0;93m2026-09-14 08:01:53.893491713 [W:onnxruntime:Default, device_discovery.cc:133 GetPciBusId] Skipping pci_bus_id for PCI path at ""/sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0004:00/MSFT1000:00/5620e0c7-8062-4dce-aeb7-520c7ef76171"" because filename ""5620e0c7-8062-4dce-aeb7-520c7ef76171"" did not match expected pattern of [0-9a-f]+:[0-9a-f]+:[0-9a-f]+[.][0-9a-f]+[m | max_abs_error=0",1.214844,1.214844
mobilenetv2,18,1,joggle,0.139617155,037ae8c64f031b9c,{},"output,0,elements,1000,max_abs_error,2.193450927734375e-05",1.214844,1.197266
mobilenetv2,19,0,joggle,0.139775540,037ae8c64f031b9c,{},"output,0,elements,1000,max_abs_error,2.193450927734375e-05",1.197266,1.197266
mobilenetv2,19,1,onnxruntime,0.008392826,9e4733fdb6a536c4,{},"[0;93m2026-09-14 08:01:55.207789366 [W:onnxruntime:Default, device_discovery.cc:133 GetPciBusId] Skipping pci_bus_id for PCI path at ""/sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0004:00/MSFT1000:00/5620e0c7-8062-4dce-aeb7-520c7ef76171"" because filename ""5620e0c7-8062-4dce-aeb7-520c7ef76171"" did not match expected pattern of [0-9a-f]+:[0-9a-f]+:[0-9a-f]+[.][0-9a-f]+[m | max_abs_error=0",1.197266,1.197266
